の,助詞-連体化,助詞,連体化,,
無駄,名詞-形容動詞語幹,名詞,形容動詞語幹,,
よ,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
せい,名詞-副詞可能,名詞,副詞可能,,
じって,名詞-一般,名詞,一般,,
レベル,名詞-一般,名詞,一般,,
低く,形容詞-自立,形容詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
もう,副詞-一般,副詞,一般,,
SNS,名詞-固有名詞-一般,名詞,固有名詞,一般,
利用,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
方,名詞-非自立-一般,名詞,非自立,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
いい,形容詞-自立,形容詞,自立,,
よ,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
レベル,名詞-一般,名詞,一般,,
低く,形容詞-自立,形容詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
も,助詞-係助詞,助詞,係助詞,,
著名人,名詞-固有名詞-一般,名詞,固有名詞,一般,
な,助動詞,助動詞,,,
ん,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
さ,助詞-終助詞,助詞,終助詞,,
自分,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
発信,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
責任,名詞-一般,名詞,一般,,
持て,動詞-自立,動詞,自立,,
よ,助詞-終助詞,助詞,終助詞,,
って,助詞-格助詞-連語,助詞,格助詞,連語,
感じ,名詞-一般,名詞,一般,,
や,助動詞,助動詞,,,
な,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
これ,名詞-代名詞-一般,名詞,代名詞,一般,
の,助詞-連体化,助詞,連体化,,
どこ,名詞-代名詞-一般,名詞,代名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
差別,名詞-サ変接続,名詞,サ変接続,,
な,助動詞,助動詞,,,
ん,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
よ,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
この,連体詞,連体詞,,,
少年,名詞-一般,名詞,一般,,
だけ,助詞-副助詞,助詞,副助詞,,
特別,名詞-形容動詞語幹,名詞,形容動詞語幹,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
？,記号-一般,記号,一般,,
普段,名詞-副詞可能,名詞,副詞可能,,
は,助詞-係助詞,助詞,係助詞,,
普通,名詞-形容動詞語幹,名詞,形容動詞語幹,,
の,助詞-連体化,助詞,連体化,,
髪型,名詞-一般,名詞,一般,,
し,動詞-自立,動詞,自立,,
てん,動詞-非自立,動詞,非自立,,
のに,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
何で,副詞-一般,副詞,一般,,
卒業式,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
時,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
に,助詞-格助詞-一般,助詞,格助詞,一般,
いきなり,副詞-助詞類接続,副詞,助詞類接続,,
コーンロウ,名詞-固有名詞-一般,名詞,固有名詞,一般,
とか,助詞-並立助詞,助詞,並立助詞,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
ん,名詞-非自立-一般,名詞,非自立,一般,
だ,助動詞,助動詞,,,
？,記号-一般,記号,一般,,
って,助詞-格助詞-連語,助詞,格助詞,連語,
話し,動詞-自立,動詞,自立,,
だろ,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
最低,名詞-一般,名詞,一般,,
とか,助詞-並立助詞,助詞,並立助詞,,
クソ,名詞-固有名詞-組織,名詞,固有名詞,組織,
とか,助詞-並立助詞,助詞,並立助詞,,
偉,形容詞-自立,形容詞,自立,,
そう,名詞-接尾-助動詞語幹,名詞,接尾,助動詞語幹,
に,助詞-副詞化,助詞,副詞化,,
言う,動詞-自立,動詞,自立,,
な,助詞-終助詞,助詞,終助詞,,
よ,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
せい,動詞-自立,動詞,自立,,
じ,助動詞,助動詞,,,
に,助詞-特殊,助詞,特殊,,
まとも,名詞-形容動詞語幹,名詞,形容動詞語幹,,
に,助詞-副詞化,助詞,副詞化,,
絡む,動詞-自立,動詞,自立,,
から,助詞-接続助詞,助詞,接続助詞,,
変,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
話,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
なる,動詞-自立,動詞,自立,,
。,記号-句点,記号,句点,,
元々,副詞-助詞類接続,副詞,助詞類接続,,
話,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
通じる,動詞-自立,動詞,自立,,
相手,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
顔,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
出し,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
芸能人,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
意見,名詞-サ変接続,名詞,サ変接続,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
必ず,副詞-助詞類接続,副詞,助詞類接続,,
正しい,形容詞-自立,形容詞,自立,,
わけ,名詞-非自立-一般,名詞,非自立,一般,
じゃ,助詞-副助詞,助詞,副助詞,,
ない,助動詞,助動詞,,,
そこ,名詞-代名詞-一般,名詞,代名詞,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
勘違い,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,動詞-非自立,動詞,非自立,,
ない,助動詞,助動詞,,,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
？,記号-一般,記号,一般,,
この,連体詞,連体詞,,,
人,名詞-一般,名詞,一般,,
こそ,助詞-係助詞,助詞,係助詞,,
無関係,名詞-形容動詞語幹,名詞,形容動詞語幹,,
の,助詞-連体化,助詞,連体化,,
教師,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
バカ,接頭詞-名詞接続,接頭詞,名詞接続,,
呼ばわり,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
し,助詞-接続助詞,助詞,接続助詞,,
ちょっと,副詞-助詞類接続,副詞,助詞類接続,,
頭,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
冷やし,動詞-自立,動詞,自立,,
たら,助動詞,助動詞,,,
どっちみち,副詞-一般,副詞,一般,,
、,記号-読点,記号,読点,,
教育現場,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
何,名詞-代名詞-一般,名詞,代名詞,一般,
の,助詞-連体化,助詞,連体化,,
影響力,名詞-固有名詞-一般,名詞,固有名詞,一般,
も,助詞-係助詞,助詞,係助詞,,
ない,形容詞-自立,形容詞,自立,,
存在,名詞-サ変接続,名詞,サ変接続,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
こと,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
間違い,名詞-ナイ形容詞語幹,名詞,ナイ形容詞語幹,,
ない,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
ただ,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
差別,名詞-サ変接続,名詞,サ変接続,,
じゃ,助詞-副助詞,助詞,副助詞,,
ない,助動詞,助動詞,,,
です,助動詞,助動詞,,,
よ,助詞-終助詞,助詞,終助詞,,
ね,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
この,連体詞,連体詞,,,
人,名詞-一般,名詞,一般,,
ちゃんと,副詞-一般,副詞,一般,,
理解,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
かしら,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
その,連体詞,連体詞,,,
上,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
、,記号-読点,記号,読点,,
アホ,名詞-一般,名詞,一般,,
だの,助詞-並立助詞,助詞,並立助詞,,
クソ,名詞-一般,名詞,一般,,
だ,助動詞,助動詞,,,
の,助詞-終助詞,助詞,終助詞,,
…,記号-一般,記号,一般,,
言葉,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
品,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
ない,形容詞-自立,形容詞,自立,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
、,記号-読点,記号,読点,,
理解,名詞-サ変接続,名詞,サ変接続,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
きんの,名詞-固有名詞-一般,名詞,固有名詞,一般,
なら,助動詞,助動詞,,,
発言,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
で,助詞-接続助詞,助詞,接続助詞,,
ほしい,形容詞-非自立,形容詞,非自立,,
。,記号-句点,記号,句点,,
匿名,名詞-一般,名詞,一般,,
じゃ,助詞-副助詞,助詞,副助詞,,
なけりゃ,助動詞,助動詞,,,
何,名詞-代名詞-一般,名詞,代名詞,一般,
言っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
も,助詞-係助詞,助詞,係助詞,,
いい,形容詞-非自立,形容詞,非自立,,
という,助詞-格助詞-連語,助詞,格助詞,連語,
風潮,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
作り,動詞-自立,動詞,自立,,
たい,助動詞,助動詞,,,
ん,名詞-非自立-一般,名詞,非自立,一般,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
？,記号-一般,記号,一般,,
匿名,名詞-一般,名詞,一般,,
だろ,助動詞,助動詞,,,
う,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
姿,名詞-一般,名詞,一般,,
明かし,動詞-自立,動詞,自立,,
てよ,動詞-非自立,動詞,非自立,,
う,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
暴言,名詞-サ変接続,名詞,サ変接続,,
吐い,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
こと,名詞-非自立-一般,名詞,非自立,一般,
を,助詞-格助詞-一般,助詞,格助詞,一般,
突けよ,動詞-自立,動詞,自立,,
スマホ,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
遊ば,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
て,助詞-接続助詞,助詞,接続助詞,,
い,動詞-非自立,動詞,非自立,,
ます,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
インスタ,名詞-固有名詞-一般,名詞,固有名詞,一般,
やめれ,動詞-自立,動詞,自立,,
ば,助詞-接続助詞,助詞,接続助詞,,
？,記号-一般,記号,一般,,
芸人,名詞-一般,名詞,一般,,
ごとき,助動詞,助動詞,,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
は,助詞-係助詞,助詞,係助詞,,
匿名,名詞-一般,名詞,一般,,
で,助詞-格助詞-一般,助詞,格助詞,一般,
十分,名詞-一般,名詞,一般,,
だ,助動詞,助動詞,,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
思い,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
が,助詞-接続助詞,助詞,接続助詞,,
？,記号-一般,記号,一般,,
何,名詞-代名詞-一般,名詞,代名詞,一般,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
。,記号-句点,記号,句点,,
コーンロウ,名詞-固有名詞-一般,名詞,固有名詞,一般,
って,助詞-格助詞-連語,助詞,格助詞,連語,
黒人,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
方,名詞-一般,名詞,一般,,
達,名詞-接尾-一般,名詞,接尾,一般,
の,助詞-連体化,助詞,連体化,,
正装,名詞-サ変接続,名詞,サ変接続,,
の,助詞-連体化,助詞,連体化,,
時,名詞-非自立-副詞可能,名詞,非自立,副詞可能,
に,助詞-格助詞-一般,助詞,格助詞,一般,
する,動詞-自立,動詞,自立,,
髪型,名詞-一般,名詞,一般,,
な,助動詞,助動詞,,,
の,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
違う,動詞-自立,動詞,自立,,
よ,助詞-終助詞,助詞,終助詞,,
ね,助詞-終助詞,助詞,終助詞,,
…,記号-一般,記号,一般,,
目立ち,動詞-自立,動詞,自立,,
たい,助動詞,助動詞,,,
だけ,助詞-副助詞,助詞,副助詞,,
でしょ,助動詞,助動詞,,,
。,記号-句点,記号,句点,,
あんた,名詞-代名詞-一般,名詞,代名詞,一般,
も,助詞-係助詞,助詞,係助詞,,
おんなじ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
で,助動詞,助動詞,,,
は,助詞-係助詞,助詞,係助詞,,
ない,助動詞,助動詞,,,
？,記号-一般,記号,一般,,
関係,名詞-サ変接続,名詞,サ変接続,,
ない,形容詞-自立,形容詞,自立,,
部外者,名詞-固有名詞-一般,名詞,固有名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
当事者,名詞-一般,名詞,一般,,
の,助詞-連体化,助詞,連体化,,
教師,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
バカ,接頭詞-名詞接続,接頭詞,名詞接続,,
教師,名詞-一般,名詞,一般,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
言う,動詞-自立,動詞,自立,,
こと,名詞-非自立-一般,名詞,非自立,一般,
は,助詞-係助詞,助詞,係助詞,,
いい,形容詞-自立,形容詞,自立,,
の,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
なんか,フィラー,フィラー,,,
こういう,連体詞,連体詞,,,
発言,名詞-サ変接続,名詞,サ変接続,,
する,動詞-自立,動詞,自立,,
芸能人,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
なんか,フィラー,フィラー,,,
ずれ,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
。,記号-句点,記号,句点,,
これ,名詞-代名詞-一般,名詞,代名詞,一般,
は,助詞-係助詞,助詞,係助詞,,
千原,名詞-固有名詞-人名-姓,名詞,固有名詞,人名,姓
さん,名詞-接尾-人名,名詞,接尾,人名,
が,助詞-格助詞-一般,助詞,格助詞,一般,
、,記号-読点,記号,読点,,
ぶ,動詞-自立,動詞,自立,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
悪い,名詞-一般,名詞,一般,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
キレ,名詞-固有名詞-一般,名詞,固有名詞,一般,
て,助詞-接続助詞,助詞,接続助詞,,
ます,助動詞,助動詞,,,
ね,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
芸能人,名詞-一般,名詞,一般,,
て,助詞-格助詞-連語,助詞,格助詞,連語,
いつも,副詞-一般,副詞,一般,,
それ,名詞-代名詞-一般,名詞,代名詞,一般,
ばっかり,助詞-副助詞,助詞,副助詞,,
だ,助動詞,助動詞,,,
ね,助詞-終助詞,助詞,終助詞,,
全部,名詞-副詞可能,名詞,副詞可能,,
肯定,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
ほしい,形容詞-非自立,形容詞,非自立,,
ん,名詞-非自立-一般,名詞,非自立,一般,
だっ,助動詞,助動詞,,,
たら,助動詞,助動詞,,,
北の将軍様,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
でも,助詞-副助詞,助詞,副助詞,,
なっ,動詞-自立,動詞,自立,,
たら,助動詞,助動詞,,,
よろしい,形容詞-自立,形容詞,自立,,
やん,助動詞,助動詞,,,
それ,名詞-代名詞-一般,名詞,代名詞,一般,
に対して,助詞-格助詞-連語,助詞,格助詞,連語,
攻撃,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いる,動詞-非自立,動詞,非自立,,
貴方,名詞-代名詞-一般,名詞,代名詞,一般,
も,助詞-係助詞,助詞,係助詞,,
最低,名詞-一般,名詞,一般,,
！,記号-一般,記号,一般,,
匿名,名詞-一般,名詞,一般,,
と,助詞-格助詞-一般,助詞,格助詞,一般,
対話,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
たく,助動詞,助動詞,,,
ない,助動詞,助動詞,,,
なら,助動詞,助動詞,,,
最初,名詞-一般,名詞,一般,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
匿名,名詞-一般,名詞,一般,,
SNS,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
来る,動詞-自立,動詞,自立,,
な,助詞-終助詞,助詞,終助詞,,
あんた,名詞-代名詞-一般,名詞,代名詞,一般,
の,助詞-連体化,助詞,連体化,,
住所,名詞-一般,名詞,一般,,
と,助詞-並立助詞,助詞,並立助詞,,
携帯電話,名詞-固有名詞-一般,名詞,固有名詞,一般,
番号,名詞-一般,名詞,一般,,
教え,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
くれ,動詞-非自立,動詞,非自立,,
たら,助動詞,助動詞,,,
直接,名詞-副詞可能,名詞,副詞可能,,
お話,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
よ,助詞-終助詞,助詞,終助詞,,
って,助詞-格助詞-連語,助詞,格助詞,連語,
こと,名詞-非自立-一般,名詞,非自立,一般,
じゃ,助動詞,助動詞,,,
ね,助詞-終助詞,助詞,終助詞,,
！,記号-一般,記号,一般,,
？,記号-一般,記号,一般,,
断片,名詞-一般,名詞,一般,,
的,名詞-接尾-形容動詞語幹,名詞,接尾,形容動詞語幹,
な,助動詞,助動詞,,,
情報,名詞-一般,名詞,一般,,
だけ,助詞-副助詞,助詞,副助詞,,
で,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
名前,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
顔,名詞-一般,名詞,一般,,
も,助詞-係助詞,助詞,係助詞,,
知ら,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
教師,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
クソ,接頭詞-形容詞接続,接頭詞,形容詞接続,,
呼ばわり,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
挙げ句,名詞-副詞可能,名詞,副詞可能,,
。,記号-句点,記号,句点,,
文句,名詞-一般,名詞,一般,,
言わ,動詞-自立,動詞,自立,,
れ,動詞-接尾,動詞,接尾,,
たら,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
匿名,名詞-一般,名詞,一般,,
は,助詞-係助詞,助詞,係助詞,,
卑怯,名詞-一般,名詞,一般,,
だって,助詞-副助詞,助詞,副助詞,,
（笑）,記号-一般,記号,一般,,
アフリカ,名詞-固有名詞-地域-一般,名詞,固有名詞,地域,一般
好き,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
せい,名詞-非自立-一般,名詞,非自立,一般,
じさ,動詞-自立,動詞,自立,,
ん,助動詞,助動詞,,,
た,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
だ,助動詞,助動詞,,,
よ,助詞-終助詞,助詞,終助詞,,
ね,助詞-終助詞,助詞,終助詞,,
？,記号-一般,記号,一般,,
背景,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
知れ,動詞-自立,動詞,自立,,
って,助詞-格助詞-連語,助詞,格助詞,連語,
、,記号-読点,記号,読点,,
そう,副詞-助詞類接続,副詞,助詞類接続,,
言う,動詞-自立,動詞,自立,,
事,名詞-非自立-一般,名詞,非自立,一般,
。,記号-句点,記号,句点,,
匿名性,名詞-固有名詞-一般,名詞,固有名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
売り,動詞-自立,動詞,自立,,
の,助詞-連体化,助詞,連体化,,
ツール,名詞-一般,名詞,一般,,
使っ,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
勝手,名詞-形容動詞語幹,名詞,形容動詞語幹,,
に,助詞-副詞化,助詞,副詞化,,
芸能人,名詞-一般,名詞,一般,,
が,助詞-格助詞-一般,助詞,格助詞,一般,
発信,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
てん,動詞-非自立,動詞,非自立,,
のに,助詞-接続助詞,助詞,接続助詞,,
実名,名詞-一般,名詞,一般,,
さらせ,動詞-自立,動詞,自立,,
とか,助詞-並立助詞,助詞,並立助詞,,
意味,名詞-サ変接続,名詞,サ変接続,,
わからん,名詞-固有名詞-一般,名詞,固有名詞,一般,
。,記号-句点,記号,句点,,
こんな,連体詞,連体詞,,,
奴,名詞-代名詞-一般,名詞,代名詞,一般,
の,助詞-連体化,助詞,連体化,,
インスタ,名詞-固有名詞-一般,名詞,固有名詞,一般,
みる,動詞-自立,動詞,自立,,
な,助詞-終助詞,助詞,終助詞,,
よ,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
今後,名詞-副詞可能,名詞,副詞可能,,
も,助詞-係助詞,助詞,係助詞,,
起こり,動詞-自立,動詞,自立,,
うる,動詞-非自立,動詞,非自立,,
。,記号-句点,記号,句点,,
まず,副詞-一般,副詞,一般,,
身分,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
あかせ,動詞-自立,動詞,自立,,
！,記号-一般,記号,一般,,
当たり前,名詞-形容動詞語幹,名詞,形容動詞語幹,,
。,記号-句点,記号,句点,,
出来,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
やつ,名詞-代名詞-一般,名詞,代名詞,一般,
が,助詞-格助詞-一般,助詞,格助詞,一般,
言う,動詞-自立,動詞,自立,,
な,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
正々堂々,副詞-助詞類接続,副詞,助詞類接続,,
と,助詞-副詞化,助詞,副詞化,,
生きろ。,名詞-固有名詞-一般,名詞,固有名詞,一般,
匿名,名詞-一般,名詞,一般,,
を,助詞-格助詞-一般,助詞,格助詞,一般,
怒る,動詞-自立,動詞,自立,,
なら,助動詞,助動詞,,,
、,記号-読点,記号,読点,,
インスタ,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
コメント,名詞-サ変接続,名詞,サ変接続,,
読む,動詞-自立,動詞,自立,,
な,助詞-終助詞,助詞,終助詞,,
や,助詞-終助詞,助詞,終助詞,,
。,記号-句点,記号,句点,,
バレ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
から,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
言い,動詞-自立,動詞,自立,,
たい,助動詞,助動詞,,,
放題,名詞-接尾-一般,名詞,接尾,一般,
は,助詞-係助詞,助詞,係助詞,,
、,記号-読点,記号,読点,,
卑怯,名詞-形容動詞語幹,名詞,形容動詞語幹,,
な,助動詞,助動詞,,,
やり方,名詞-一般,名詞,一般,,
ばれ,動詞-自立,動詞,自立,,
ます,助動詞,助動詞,,,
よ,助詞-終助詞,助詞,終助詞,,
必ず,副詞-助詞類接続,副詞,助詞類接続,,
！,記号-一般,記号,一般,,
コーンロウ,名詞-固有名詞-一般,名詞,固有名詞,一般,
で,助詞-格助詞-一般,助詞,格助詞,一般,
葬儀,名詞-一般,名詞,一般,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
来,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
人,名詞-一般,名詞,一般,,
い,動詞-自立,動詞,自立,,
た,助動詞,助動詞,,,
けど,助詞-接続助詞,助詞,接続助詞,,
別に,副詞-一般,副詞,一般,,
なん,名詞-代名詞-一般,名詞,代名詞,一般,
も,助詞-係助詞,助詞,係助詞,,
思わ,動詞-自立,動詞,自立,,
なかっ,助動詞,助動詞,,,
た,助動詞,助動詞,,,
なー,助詞-終助詞,助詞,終助詞,,
元々,副詞-助詞類接続,副詞,助詞類接続,,
せい,動詞-自立,動詞,自立,,
じ,助動詞,助動詞,,,
は,助詞-係助詞,助詞,係助詞,,
感じ,動詞-自立,動詞,自立,,
悪い,名詞-一般,名詞,一般,,
から,助詞-格助詞-一般,助詞,格助詞,一般,
テレビ,名詞-一般,名詞,一般,,
向け,名詞-接尾-一般,名詞,接尾,一般,
や,助詞-並立助詞,助詞,並立助詞,,
ないや,名詞-一般,名詞,一般,,
ろ,名詞-一般,名詞,一般,,
。,記号-句点,記号,句点,,
髪の毛,名詞-一般,名詞,一般,,
ある,動詞-自立,動詞,自立,,
だけ,助詞-副助詞,助詞,副助詞,,
マシ,名詞-形容動詞語幹,名詞,形容動詞語幹,,
だ,助動詞,助動詞,,,
わ,助詞-終助詞,助詞,終助詞,,
　,記号-空白,記号,空白,,
議論,名詞-サ変接続,名詞,サ変接続,,
に,助詞-格助詞-一般,助詞,格助詞,一般,
も,助詞-係助詞,助詞,係助詞,,
加われ,動詞-自立,動詞,自立,,
ない,助動詞,助動詞,,,
ワイ,名詞-固有名詞-一般,名詞,固有名詞,一般,
の,助詞-連体化,助詞,連体化,,
気持ち,名詞-一般,名詞,一般,,
考えろ,動詞-自立,動詞,自立,,
いやいや,名詞-一般,名詞,一般,,
w,名詞-接尾-助数詞,名詞,接尾,助数詞,
匿名,名詞-一般,名詞,一般,,
じゃ,助詞-副助詞,助詞,副助詞,,
なけれ,助動詞,助動詞,,,
ば,助詞-接続助詞,助詞,接続助詞,,
、,記号-読点,記号,読点,,
見当,名詞-サ変接続,名詞,サ変接続,,
違い,名詞-接尾-一般,名詞,接尾,一般,
な,助動詞,助動詞,,,
差別,名詞-サ変接続,名詞,サ変接続,,
扱い,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
バカ,接頭詞-名詞接続,接頭詞,名詞接続,,
教師,名詞-一般,名詞,一般,,
って,助詞-格助詞-連語,助詞,格助詞,連語,
一方的,名詞-固有名詞-一般,名詞,固有名詞,一般,
に,助詞-格助詞-一般,助詞,格助詞,一般,
攻撃,名詞-サ変接続,名詞,サ変接続,,
し,動詞-自立,動詞,自立,,
て,助詞-接続助詞,助詞,接続助詞,,
いい,形容詞-非自立,形容詞,非自立,,
と,助詞-格助詞-引用,助詞,格助詞,引用,
思っ,動詞-自立,動詞,自立,,
てる,動詞-非自立,動詞,非自立,,
の,名詞-非自立-一般,名詞,非自立,一般,
か,助詞-副助詞／並立助詞／終助詞,助詞,副助詞／並立助詞／終助詞,,
？,記号-一般,記号,一般,,
w,名詞-固有名詞-組織,名詞,固有名詞,組織,
SNS,名詞-固有名詞-一般,名詞,固有名詞,一般,
