id1,id2,comment1,comment2,similarity
290,535,子供 の こと を 1 % で も 考え たら 、 そこ まで は ね 。 ,子供 さん の こと を 思う と 、 自殺 か 何 か で あっ て ほしい 。 ,0.216431183
159,824,こういう こと さ れる と 、 劇 物 の メタノール が 急 に 毒物 指定 さ れ かね ない 。 ,研究 員 が 仕事 の 薬品 開発 の 知識 を 使っ て 妻 を 毒殺 し た こと は こういう 大手 の 会社 でも 起きる こと が 信じ られ ない 。 ,0.216427536
270,460,冤罪 の 感 あり 。 ,もし 万が一 だ が 本人 が 製薬 会社 に 勤め て い た 為 に 疑わ れ て の 冤罪 だっ たら ひどい 話 だ と 思う 。 ,0.216416744
545,1008,警察 は 裏 取 を し て いる よう に 思い ます 。 ,え … 子供 も いる のに … ？ ,0.216400206
260,626,何 が あっ た の か わから ない けど 、 博士 号 まで 取得 し た 人 だ から 、 エリート だ よ ね ？ ,今 の 段階 で は なんと も わから ない が 。 ,0.216395959
486,562,警察 は それなり の 理由 が あっ て 、 逮捕 、 起訴 に 持っ て いく の か ？ ,夫 に は 殺す 理由 が ある という か 、 記事 に は 書け ない 秘密 の 暴露 的 な 、 、 、 逮捕 に 至る 理由 が ある の だろ う けど 。 。 。 ,0.21638644
799,873,本当 、 内情 わかん ない もん だ ね 、 、 殺さ なく て よい だろ う 、 、 息子 いる ん だ よ ,殺さ なく て も 離婚 すれ ば いい のに と 思う の は 私 が 凡人 だ から だろ う か … ,0.216369674
742,1004,子供 かわい そう 。 ,ドラマ で あり そう な 事件 だ な ,0.216342782
128,329,こんな 人 は メタノール 以外 も 自由 に 手 に 入り そう な のに なんで メタノール な の か も 不思議 です よ ね ,こんな こと 。 ,0.216339168
374,931,子供 の こと を 考え ない ところ は 、 不倫 する 男 たち と 同一 線 上 に ある と 思い ます 。 ,妻 で ある ま え に ,0.216336061
583,598,門前 の BBA の 方 が 優秀 じゃ ない か 。 ,奥さん の 方 が 優秀 だっ た ん だろ う ね 。 ,0.21630691
105,446,それから 報道 は 既に 夫 が 犯人 の よう に 書い て いる が 、 まだ 「 容疑 者 」 だ よ ん 。 ,犯人 は この 人 な の か ？ ,0.21628724
443,758,だって 、 これ ほど に 頭 の いい 夫 なら 完全 犯罪 だって 、 でき そう だ から 、 もし やる として も 、 、 、 こんな 殺し 方 する か な 。 ,完全 犯罪 は なかなか 出来 ない よ ね 。 ,0.216274102
168,951,いずれ に せよ 、 子供 さん が 可哀想 だ と 思う 。 ,息子 さん かわいそう だ わ 。 ,0.216266944
555,968,そこで 、 子供 が 母親 の 方 に いく の が 嫌 で 殺害 し た … なんて 事 も あり うる けど 残さ れ た 子供 が 本当に 可愛 そう 。 ,1 番 の 被害 者 は 子供 か な ？ ,0.216262439
515,985,いろいろ と 興味 が でる 事件 です が 奥様 は お いたわしい です し お子さん が 可哀想 です ね ・ ・ 。 ,古畑 任 三郎 が 出 て き そう な 事件 です ね 。 ,0.216248991
511,820,すごく シンプル な 記事 な の です が 、 病死 と 偽装 し た と 書い て あり 別 の 記事 で は メタノール を 飲ま せ た と 書い て あっ た 。 ,薬品 の 専門 家 が メタノール なんて 一般 的 な 薬品 で 病死 を 偽装 する もん だろ う か ？ ,0.216194173
233,697,知ら ない 人 が 多い 中 メタノール の 特性 を 公表 し た こと によって 殺人 や 傷害 が 増え ない こと を 祈り ます 。 ,殺人 犯 。 ,0.216192772
851,897,スーパー 学歴 どうし の パワー カップル に なに が あっ た の やら 。 ,絵 に 描い た よう な エリート カップル 。 ,0.216177552
27,280,なんとも 言え ませ ん が 、 少なくとも 、 お母さん を 亡くし て 、 お父さん も これから 取調べ ( 逮捕 と なれ ば 帰っ て は 来 ない でしょ う ) と なる 、 小学生 の 息子 さん の こと が 、 不憫 で なり ませ ん 。 ,息子 さん が 心配 。 ,0.216144908
46,1005,確か ハンコ が あれ ば よかっ た だけ 。 ,経歴 が よかっ て も 　 人間 　 殺し たら ,0.216144791
414,598,亡くなら れ た 奥さん も 薬品 に は 精通 し て いる ので 、 そう 簡単 に は 摂取 し ない だろ う と 思う 。 ,奥さん の 方 が 優秀 だっ た ん だろ う ね 。 ,0.216119044
711,970,（ 模倣 犯 に ご 注意 を ・ ・ ・ 私 は 使用 し ませ ん が ） ,息子 さん が かわいそう で なり ませ ん 。 ,0.216093888
141,783,塗装 関係 に 使用 し ます が 入手 は とても 容易 です 。 ,創 薬 関係 は 闇 が 深い 。 ,0.216090379
222,297,そして 、 勤務 先 まで 名指し し て 報道 する 意味 が ある か ？ という 疑問 。 ,って 疑問 に 思っ た ,0.216033455
343,840,残さ れ た お子さん が 心配 です 。 ,お子さん は お母様 を 亡くさ れ た 上 に 、 父親 が 逮捕 、 それ も 母親 の 殺害 容疑 って 、 、 、 お子さん が 可哀想 すぎる 。 。 ,0.215967718
182,304,殺害 する ほど の 憎しみ って どんな 事 が きっかけ な の だろ う 。 ,死ぬ ほど の メタノール を 飲ま せる って 、 チューハイ に でも 混ぜ た の だろ う か ？ ,0.215963987
185,660,そこ まで の 知識 が あり ながら メタノール を 選ぶ だ なんて 。 ,旦那 さん は 、 薬学 知識 が あり 、 薬品 会社 の 研究 室 に お 勤め 、 メタノール を 使用 し て いる 。 ,0.215926778
226,349,ご 夫婦 優秀 な 研究 員 な のに 残念 で なら ない 。 ,子供 が 不憫 で なら ない ・ ・ ・ 。 ,0.215917909
226,350,ご 夫婦 優秀 な 研究 員 な のに 残念 で なら ない 。 ,子供 が 不憫 で なら ない ,0.215917909
419,428,妻 は 京都大 学 大学院 で 修士 号 を 取得 。 ,大学院 は ロンダ が あっ て 、 普通 に ニットウコマセン の 学卒 が 東大 大学院 とか の パターン も ある から なんとも いえ ん が 。 。 。 ,0.215861744
1023,1042,前髪 長く て 前 が 見づらい ,なん や 知ら ん が 、 前髪 を 切り なさい ！ ,0.21584638
215,589,迷惑 千 万 です わ 。 ,勿体ない です ね ！ ,0.215840784
173,680,真相 は まだ 分から ない けど 、 メキシコ や インド で 密造 酒 に よく 使わ れる 方法 で 、 コレ が 身体 に 入っ たら 、 じわじわ と 蝕ま れ て いく の を この 方 の 経歴 から 見 て も 充分 理解 し た 上 で さ れ た の で は ない か と 思う と … 夫婦 関係 の トラブル な の か なぁ ,本人 否定 し てる し まだ 真相 は 分から ん な 。 ,0.215825883
427,876,特に 妻 の 学歴 が 凄 すぎ て 。 。 。 ,輝かしい 学歴 、 頭 も よい の だろ う 。 ,0.21576653
410,463,本人 は 否認 し て いる ので まだ 不 確定 で は あり ます が 、 この 状況 は 、 お子さん が 可哀想 です 。 ,本人 否定 し て いる ので 、 捜査 に 確証 的 な 証拠 が ある の か 知り たい 。 ,0.215754663
364,384,エリート や な ,博士 号 を 取得 し 、 勤務 先 から 海外 の 大学院 に 留学 さ せ て いる 経歴 から 見 て も 、 会社 の 新薬 開発 を 担う エリート だっ た の でしょ う 。 ,0.215721893
384,808,博士 号 を 取得 し 、 勤務 先 から 海外 の 大学院 に 留学 さ せ て いる 経歴 から 見 て も 、 会社 の 新薬 開発 を 担う エリート だっ た の でしょ う 。 ,エリート な ん だ ね 。 ,0.215721893
1,123,ステータス が 一部 に 振り 過ぎ て 他 の 知識 が 伴っ て い ない こと も まま あり 、 知識 と 学歴 供 に ある 人 が 何故 バレる よう な やり方 を する の か と 疑問 に 思う の も 無理 は ない 。 ,何故 ？ ,0.215720868
652,739,それ が 女 なら 、 わかり やすい 事件 な ん だ が … … 。 ,メタノール って 同定 さ れ やすい もの 使っ た ね 。 ,0.21571097
8,886,ちょっと 不自然 な 気 も し ます 。 ,1 と 3 が 入っ て ます ね 。 ,0.215697951
209,473,痛み を 和らげる 研究 し て いる 癖 に メチルアルコール を 使う と は 。 ,変 な 話 、 メチルアルコール なら 小学校 に も ある と 思う 。 ,0.215695876
159,957,こういう こと さ れる と 、 劇 物 の メタノール が 急 に 毒物 指定 さ れ かね ない 。 ,薬 の 知識 ある 人 が そんな 杜撰 な 方法 で 殺す かね ？ ,0.215692202
235,1017,メチルアルコール の 致死 量っ て 凄い 量 じゃ ない の ？ ,顔 が もう 普通 じゃ ない ,0.21562734
546,1008,流石 に 逮捕 状 を 請求 し て いる ん だ から 、 起訴 できる もの を 掴ん で いる と は 思い ます 。 ,え … 子供 も いる のに … ？ ,0.215625082
177,242,メタノール なんて なん に でも 入っ てる だろ う 。 ,メタノール なんて ニオイ で 気付く よう な … 。 ,0.215614753
30,1038,また 犯人 も 奥さん も 旧 帝 出 の エリート で 犯人 は 博士 号 まで 取得 し て おり 優秀 で あっ た の は 間違い ない 。 ,馬鹿 な こと を し た の は 間違い ない 。 ,0.215573172
362,766,学歴 とか 関係 ない の よ 。 ,数 年 前 から 夫婦 関係 は 破綻 し て い て 家庭 内 別居 だっ た みたい です 。 ,0.215533017
140,356,会社 に も メタノール が あり ます 。 ,会社 の イメージ が 落ち た ,0.215487131
264,605,子供 さん が 、 一番 心配 だ 。 ,研究 者 で 頭 も 良い 旦那 さん だ か も し 犯人 なら ,0.21546573
23,194,そもそも 、 薬物 に 詳しい 人 が 致死 量 の メタノール 飲ま せ て ばれ ない と は 思わ ない の で は ？ という か 、 そもそも メタノール を 選ぶ ？ ？ ,人 の メタノール の 致死 量 は 30 ～ 100 ml だ そう で 、 この 量 の メタノール を 持ち出す の は 難しく ない だろ う けど 、 これ を 飲ま せる の って 相当 難しく ない ？ ,0.215453691
545,886,警察 は 裏 取 を し て いる よう に 思い ます 。 ,1 と 3 が 入っ て ます ね 。 ,0.215436016
36,190,なお 、 メタノール は 燃料 用 アルコール として 、 ホームセンター なんか で も 購入 できる よう な ので 、 どこ から 手 に 入れ た か を 調べる の は 結構 大変 かも しれ ませ ん ね 。 ,メタノール は どこ でも 手 に 入る し 、 致死 量 も 確か 結構 多い 。 ,0.21543316
531,613,一 人 息子 さん が いる の に 何故 殺す ？ ,夫婦 生活 破綻 し て い た として も 息子 さん から 大切 な ママ を 奪っ て いい 理由 に は 断じて 有り は し ない ！ ,0.215417748
414,902,亡くなら れ た 奥さん も 薬品 に は 精通 し て いる ので 、 そう 簡単 に は 摂取 し ない だろ う と 思う 。 ,なんで 簡単 に ばれる 薬品 使う か ね 。 ,0.215395307
163,627,状況 証拠 で 黒 に できる ん か ね 。 ,メタノール なんて どこ でも 簡単 に 入手 できる 。 ,0.215340802
584,778,そこ じゃ ない だろ ！ と いわ れる と 思い ます が 、 奥様 は 京都大 学 の 大学院 まで で て 、 3 年 で 仕事 を 辞め られ た の です ね 。 ,仕事 柄 自分 が 疑わ れる よう な こと する か な ？ ,0.215259569
226,1008,ご 夫婦 優秀 な 研究 員 な のに 残念 で なら ない 。 ,え … 子供 も いる のに … ？ ,0.215255212
571,881,製薬 会社 なら タヒチ など に 生える 藻 から 採る マイトトキシン とか 、 南米 とか の ヤドクガエル から バトラコトキシン を 使え ば 極 微量 で も 一瞬 で 殺せる 。 ,一流 製薬 会社 の 研究 員 なら もっと 違う 薬物 使え なかっ た の か ？ ,0.215242605
422,899,夫婦 の 間 で 一体 何 が あっ た の か 。 ,最高 学歴 の 　 夫婦 に 何 が 。 。 。 ,0.215211114
314,727,薬品 の プロ が メタノール 使う か 疑問 だ けど ね 。 ,院 まで 出 てる 製薬 の プロ が こんな メタノール とかいう 陳腐 な 事件 起こす か … ？ ,0.215187514
281,497,どうして 殺さ なけれ ば なら なかっ た の か ・ ・ 動機 が 気 に なり ます 。 ,何 に せよ 詳細 と 結果 気 に なり ます ので 続報 待ち ます 。 ,0.215184932
761,931,そん だけ の 知識 ある なら そんな バレ やすい やり方 で 殺害 し ない でしょ ？ ,妻 で ある ま え に ,0.215149904
479,511,記事 に は 、 夫 が 妻 を 殺す 理由 の 説明 が ない 。 ,すごく シンプル な 記事 な の です が 、 病死 と 偽装 し た と 書い て あり 別 の 記事 で は メタノール を 飲ま せ た と 書い て あっ た 。 ,0.215128116
264,595,子供 さん が 、 一番 心配 だ 。 ,息子 さん の こと を 思う と 、 いたたまれない 。 ,0.215060042
26,353,まだ 容疑 者 の 段階 な ので 、 冤罪 かも しれ ない し … ,イケメン かも ,0.21505629
35,1010,のん 兵衛 の 男 は メタノール 中毒 で 失明 する 事故 が 多い けど 、 女性 で は 確か に 珍しい でしょ う ね 。 ,変 な 事件 多い よ ！ ？ ,0.215045757
461,544,奥さん も 製薬 会社 勤務 だっ たら エタノール の 知識 も あっ た 訳 だ し 自 死 だっ た と し たら 証明 難しい よ な 。 ,まして 、 製薬 会社 て 、 、 、 ,0.215020377
264,968,子供 さん が 、 一番 心配 だ 。 ,1 番 の 被害 者 は 子供 か な ？ ,0.21496813
296,496,製薬 の プロ が こんな 分かり やすい 手口 使う の か な ？ ,薬 研究 し てる 奴 が こんな 分かり 易い 事 する か な ？ とか も 考え て しまう し でも 夫 携帯 の 内容 で は 犯人 ほぼ 確 だ し なぁ 。 ,0.214963049
4,745,容疑 や 犯罪 事実 は 裁判 で 立証 さ れる もの です ので 、 もちろん 無罪 も 考え られ ます 。 ,こんな 勉強 できる 子 が 犯罪 犯し て 割 に 合わ ない と 考え られ ない の ？ ,0.214935266
62,555,一番 の 被害 者 は たった 一 人 残さ れ た 子供 だ ね 。 ,そこで 、 子供 が 母親 の 方 に いく の が 嫌 で 殺害 し た … なんて 事 も あり うる けど 残さ れ た 子供 が 本当に 可愛 そう 。 ,0.214897281
318,949,って 、 北斗 の 拳 で 知っ た けど 、 あんな 表現 どころ じゃ ない ん だ よ なぁ 。 ,何 が あっ た か わから ない けど バカ だ なぁ 。 ,0.21489143
809,881,見 た 感じ 、 会社 員 だ と は 思わ なかっ た 。 ,一流 製薬 会社 の 研究 員 なら もっと 違う 薬物 使え なかっ た の か ？ ,0.21488919
539,560,奥さん も もちろん です が 、 状況 から 見 て お子さん が 一番 気の毒 に 思い ます 。 ,亡くなら れ た 奥さん 成仏 の ため に も 、 正直 に 話し た 方 が いい と 思い ます よ 。 ,0.2148855
479,563,記事 に は 、 夫 が 妻 を 殺す 理由 の 説明 が ない 。 ,わかる まで は あまり 記事 に は し て ほしく ない です ね 。 ,0.214858095
823,1043,製薬 大手 「 第 一 三共 」 ,第 一 三共 て こんな 前髪 で も オッケー な の ？ ,0.214853209
800,952,ドラマ みたい な こと 本当に する やつ いる ん だ な ,２ 時間 ドラマ の よう な 事件 ,0.214850615
460,850,もし 万が一 だ が 本人 が 製薬 会社 に 勤め て い た 為 に 疑わ れ て の 冤罪 だっ たら ひどい 話 だ と 思う 。 ,冤罪 と し たら 、 あまりに 不憫 。 ,0.214843006
215,390,迷惑 千 万 です わ 。 ,彼 が 犯人 と し たら 、 メタノール は 劇 物 です ので 、 簡単 に は 入手 は 困難 です 。 ,0.214827646
390,589,彼 が 犯人 と し たら 、 メタノール は 劇 物 です ので 、 簡単 に は 入手 は 困難 です 。 ,勿体ない です ね ！ ,0.214827646
321,968,残さ れ た 子供 が 心配 で かわいそう です 。 ,1 番 の 被害 者 は 子供 か な ？ ,0.214797107
734,792,夫婦 間 の こと は 、 他人 が 言う こと で は ない 。 ,お前 も 俺 の 言う こと を 聞か ん かっ たら どう なる か わかっ てる な 」 と 脅迫 さ れ 、 3 回 殺さ れ かけ た 。 ,0.214752644
935,949,詳細 と 本当に 殺害 か わから ない から なんとも 。 ,何 が あっ た か わから ない けど バカ だ なぁ 。 ,0.21474282
401,759,冤罪 じゃ ない の か ？ ,頭脳 明晰 、 超 優秀 な ん でしょ う けど 、 知識 使う の は そこ じゃ ない でしょ 。 ,0.214724496
285,974,全国 区 に なる の に 散髪 は し て おい た 方 が いい のに 。 ,他 に いい 女 が でき た の か な ？ ,0.214720547
327,378,何 が あっ た の でしょ う か ,奥様 も 、 まさか そこ まで やる と は 考え なかっ た の でしょ う ね 。 ,0.214710677
264,970,子供 さん が 、 一番 心配 だ 。 ,息子 さん が かわいそう で なり ませ ん 。 ,0.214627138
887,1004,怪しい 事件 です 。 ,ドラマ で あり そう な 事件 だ な ,0.214595809
311,840,おいおい 、 お子さん いる の か … 。 ,お子さん は お母様 を 亡くさ れ た 上 に 、 父親 が 逮捕 、 それ も 母親 の 殺害 容疑 って 、 、 、 お子さん が 可哀想 すぎる 。 。 ,0.214585996
132,559,しかし 、 風貌 が 想像 し て い た 研究 員 ら しから ぬ 人 です ね 。 ,想像 し て も 邪推 に しか なら ない 。 ,0.214584914
554,560,夫婦 間 で 色々 あり 離婚 の 話し が 出 て た の か な … ,亡くなら れ た 奥さん 成仏 の ため に も 、 正直 に 話し た 方 が いい と 思い ます よ 。 ,0.21458229
420,422,ものすごい 高学歴 夫婦 。 ,夫婦 の 間 で 一体 何 が あっ た の か 。 ,0.21457783
117,226,どう やっ て 摂取 さ せ た の か 気 に なる メタノール は 化学 系 の 研究 職 なら 馴染み 深い もの な ので 元 研究 者 の 奥さん なら すぐ 違和感 を 感じ た はず と 思う の です が ,ご 夫婦 優秀 な 研究 員 な のに 残念 で なら ない 。 ,0.214556005
476,545,薬品 会社 に 勤める 旦那 が 薬品 で 妻 を 殺し たら 、 すぐ に 疑わ れる と 思い ます 。 ,警察 は 裏 取 を し て いる よう に 思い ます 。 ,0.214528982
568,977,この 人 を 犯人 と 決める の は まだ 早い の で は ない か ？ ,逮捕 ＝ 犯人 　 では ない から な 。 ,0.214528013
189,449,メタノール を 選ぶ という の は 違和感 が ある 。 ,母親 を 殺害 し た の が 父親 という 事実 、 せめて 離婚 という 方法 は 取れ なかっ た の でしょ う か ？ ,0.214525606
996,1005,優秀 な 人間 と 人格 者 は 比例 し ない ,経歴 が よかっ て も 　 人間 　 殺し たら ,0.214506218
811,1005,夫婦 共に 凄い 経歴 。 ,経歴 が よかっ て も 　 人間 　 殺し たら ,0.214448941
60,608,取り扱い は 注意 が 必要 です が 、 入手 は 簡単 で 、 毒性 も 広く 知ら れ て い て 、 専門 家 で ない と 考えつか ない 殺害 方法 で も なく 、 ミステリー で も あまり 犯罪 に 使わ れ ない 気 が し ます が 。 ,決して 完全 犯罪 を 認め てる わけ で は なく 、 これ だけ 高 学歴 で 知識 の ある 人 なら 、 こんな 殺害 方法 は 持ち い ない ん じゃ ない の か なぁ ？ ,0.214430093
168,280,いずれ に せよ 、 子供 さん が 可哀想 だ と 思う 。 ,息子 さん が 心配 。 ,0.214428812
76,1017,だいぶ 前 から 夫婦 仲 が 悪かっ た と 言う から 、 お子さん 年齢 的 に いろいろ と 感じ取っ て いたん じゃ なん じゃ ない か … と 思い ます 。 ,顔 が もう 普通 じゃ ない ,0.214328123
177,591,メタノール なんて なん に でも 入っ てる だろ う 。 ,恥 で も 何 でも あり ませ ん 。 ,0.214287695
2,99,何故 この 様 な 事 を し た の か 当人 しか わから ない が 、 母親 を 失い 父親 は 逮捕 さ れ 残さ れ た 子供 が 哀れ だ 。 ,子供 も いる の に 何故 殺そ う と 思っ た の か ？ ,0.214190291
741,986,人 を 殺す くらい なら 自分 が 死ね ば いい のに 。 ,自分 が 飲め ば 。 ,0.214167219
242,922,メタノール なんて ニオイ で 気付く よう な … 。 ,メタノール の 毒性 なんて 誰 でも 知っ てる 。 ,0.214160519
201,972,そんな こと 本当に する の か 、 とても 信じ られ ない けど 、 実際 に 死者 が 出 て いる わけ だ から 、 何 か は あっ た ん だろ う けど 、 お互い プロ どうし で メタノール って の が 、 なんとなく 腑 に 落ち ない 。 ,殺害 だ と し たら 、 薬品 の プロ と は 思え ない 手口 だ けど 、 、 、 ,0.214148846
310,997,いつ 妻 を 殺害 し た かも 書い て ない から さっぱり 経緯 が わから ん 。 ,殺害 できる 嫁 も い ない ,0.214043923
597,619,何 か の 間違い で あっ て ほしい 、 そう 思う の は 私 だけ か な 。 ,失明 する だけ ?? ,0.214030376
596,1029,お母さん は 亡くなり 、 お父さん は お母さん を 殺害 し た 容疑 で 逮捕 。 ,メタノール で 殺害 ？ ,0.214019741
481,948,クスリ の 専門 家 が メタノール で 妻 を 殺害 する か ？ ,殺害 する くらい なら 離婚 すれ ば よかっ た のに 。 ,0.21398773
481,709,クスリ の 専門 家 が メタノール で 妻 を 殺害 する か ？ ,なるほど 、 薬 の 専門 家 だっ た ん です ね 。 ,0.213979612
103,497,まさか 自供 待ち ？ ,何 に せよ 詳細 と 結果 気 に なり ます ので 続報 待ち ます 。 ,0.213964094
62,343,一番 の 被害 者 は たった 一 人 残さ れ た 子供 だ ね 。 ,残さ れ た お子さん が 心配 です 。 ,0.213932245
653,732,さすが に 、 それ は 無い か … … … 。 ,普通 は 顔 隠し たい だろ う が 、 それ も し ない 。 ,0.213913448
680,990,本人 否定 し てる し まだ 真相 は 分から ん な 。 ,まだ 容疑 者 の 段階 や で 。 ,0.213886317
529,774,事実 は 小説 より 奇 なり 。 ,逮捕 に 踏み切っ た の に は 、 相応 の 証拠 なり 事情 なり を 警察 側 が 握っ た と 言う こと でしょ う 。 ,0.213880878
712,964,エリート 研究 員 が 妻 を 病気 を 偽装 し て 毒殺 。 ,超 エリート コース ,0.213866106
103,795,まさか 自供 待ち ？ ,超 エリート な の だ が 、 まさか 本気 で こんな 殺人 方法 で バレ ない と 思っ た の か ? ,0.21383772
624,702,間違い で 奥さん が 自分 で メタノール を 口 に する こと が ある だろ う か 。 ,誰 も 聞い た こと や 飲ん だ こと が ない 薬 が 使わ れ た か と 思っ たら 、 メタノール ？ ,0.213830517
817,862,コンプレックス とか あっ た の かしら … ,普通 に 別居 とか 離婚 とか じゃ 済まなかっ た の か ？ ,0.213764511
180,307,ここ まで 薬学 の 知識 が ある の に 単純 に メタノール で 殺害 って の に は 違和感 ある なあ 勤務 先 を 考える と 入手 可能 な 薬品 類 で 完全 に バレ ない よう な 殺害 方法 あり そう だ けど ,もっと 特殊 な 薬品 な の か と 思っ た が メタノール か 、 、 、 、 単純 ,0.213752471
95,286,メタノール 使う なんて 直ぐ に バレる 毒殺 方法 で 殺害 とか 、 直ぐ に バレ て 捕まる って 思い 至ら ない の か ね ？ ,この 手 の プロフェッショナル な のに 、 メタノール なんて 使う か な ‥ ,0.21374863
281,625,どうして 殺さ なけれ ば なら なかっ た の か ・ ・ 動機 が 気 に なり ます 。 ,間違い で なけれ ば 覚悟 の 自殺 な の か ？ ,0.213723177
2,555,何故 この 様 な 事 を し た の か 当人 しか わから ない が 、 母親 を 失い 父親 は 逮捕 さ れ 残さ れ た 子供 が 哀れ だ 。 ,そこで 、 子供 が 母親 の 方 に いく の が 嫌 で 殺害 し た … なんて 事 も あり うる けど 残さ れ た 子供 が 本当に 可愛 そう 。 ,0.21371149
892,1025,たまに ロシア で 飲ま れ てる が ・ ・ (-_-;) ,やり そう な 外見 し てる と 言え ば し てる か 。 ,0.213676757
101,892,夫 、 否認 し てる 。 ,たまに ロシア で 飲ま れ てる が ・ ・ (-_-;) ,0.213643673
815,998,もったいない です ね 。 ,人生 わから ない です 。 ,0.213613225
199,314,よく 使わ れる 薬品 だ から 手 に 入り やすい けど 、 致死 量 の メタノール って 相当 必要 だ よ ？ ,薬品 の プロ が メタノール 使う か 疑問 だ けど ね 。 ,0.213592937
127,446,本人 が 否認 し たら この 事件 長引き そう な 気 が する 。 ,犯人 は この 人 な の か ？ ,0.213530267
304,570,死ぬ ほど の メタノール を 飲ま せる って 、 チューハイ に でも 混ぜ た の だろ う か ？ ,６ ０ ｋｇ の 人間 を 殺そ う と 思う と ６ ０ ｇ くらい 飲ま せ て 死ぬ 確率 は 半分 しか ない 。 ,0.213498532
259,719,なんか 、 コナン の 事件 とか に 出 て き そう な 事件 。 ,統合 失調 症 か なんか か な ？ ,0.213497802
205,594,何 か 不自然 な 所 が ある 。 ,本当に 何 が ある か わから ない 。 ,0.213490042
64,980,父親 が 母親 を 殺害 し た 事 に 、 どれ だけ ショック を 受け た こと か 、 想像 に 難く ない 。 ,母親 を 父親 に 毒殺 さ れ 、 残さ れ た お子さん が 不憫 で 可哀想 過ぎる 、 、 、 ,0.213485833
542,629,夫婦 関係 が 破綻 なんて 、 あちこち ある し 。 ,人 を 殺す こと が 出来る もの なんて 、 そこら 中 に ある から 対策 なんて 不可能 でしょ う 。 ,0.213477175
494,784,亡くなっ て しまっ た 妻 も 。 。 ,近年 の 騒動 で 見方 が ガラッ と 変わっ て しまっ た 。 ,0.213471004
198,923,私 も 製薬 会社 で 研究 者 を し て いる が 、 正直 なぜ メタノール ？ と は 思っ た 。 ,こんな の が 製薬 会社 で 働い て い た こと が 恐ろしい 。 ,0.213465295
240,421,小学生 の お子さん 、 今後 が 心配 です 。 ,しかも お子さん が いる 。 ,0.213459761
11,405,警察 は 証拠 を 積み上げ 、 逮捕 に 至る 自殺 か 事件 か わから ない 時 は 余計 に 慎重 に なる だろ う ,警察 は 、 状況 だけ で なく 本当に しっかり と 証拠 を 調べ ない と 大変 な こと に なる よ これ 。 ,0.213444189
64,291,父親 が 母親 を 殺害 し た 事 に 、 どれ だけ ショック を 受け た こと か 、 想像 に 難く ない 。 ,夫婦 の こと は 夫婦 に しか わから ない けれど 、 お子さん は ショック だろ う な … ,0.213412126
19,242,メタノール なんて 市販 の 燃料 用 アルコール に 含ま れ てる し 、 家族 に 毒 を 盛ら れる なんて 普通 は 考え ない 。 ,メタノール なんて ニオイ で 気付く よう な … 。 ,0.213406781
338,381,子供 は どう なる 。 ,社会 良識 が ある か どう か は 非常 に 大切 な ので 。 ,0.213358451
34,965,この 奥さん は かなり お 酒 が 飲める 口 だっ た の か 、 はた また キッチンドランカー だっ た の か 。 ,まっしぐら な のに 余程 奥さん が イヤ だっ だ の か ？ ,0.213356593
327,906,何 が あっ た の でしょ う か ,イケメン だ から 他 に いい 女 を 見つけ て 奥さん が 邪魔 に なっ た ん でしょ う か ？ ,0.213342859
202,314,創 薬 の 知識 が 持つ ほど の 人 が メタノール 使う なんて 信じ られ ない 。 ,薬品 の プロ が メタノール 使う か 疑問 だ けど ね 。 ,0.213329223
297,843,って 疑問 に 思っ た ,メタノール を 飲ま せ て 殺し た って ？ ,0.213308945
209,577,痛み を 和らげる 研究 し て いる 癖 に メチルアルコール を 使う と は 。 ,メチルアルコール 等 血 中 濃度 で 一 発 だし 。 ,0.213297119
554,943,夫婦 間 で 色々 あり 離婚 の 話し が 出 て た の か な … ,犯罪 者 は 色々 新手 を 考える の な 、 関心 する わ ,0.213296023
451,875,半年 以上 経っ て から の 逮捕 。 ,余計 な こと する から 逮捕 さ れる 。 ,0.213279521
613,766,夫婦 生活 破綻 し て い た として も 息子 さん から 大切 な ママ を 奪っ て いい 理由 に は 断じて 有り は し ない ！ ,数 年 前 から 夫婦 関係 は 破綻 し て い て 家庭 内 別居 だっ た みたい です 。 ,0.213246463
19,243,メタノール なんて 市販 の 燃料 用 アルコール に 含ま れ てる し 、 家族 に 毒 を 盛ら れる なんて 普通 は 考え ない 。 ,どんな 盛ら れ 方 し た ん だろ 。 ,0.213229527
192,608,研究 者 に し て は 殺害 方法 に ひねり が なく て 不自然 。 ,決して 完全 犯罪 を 認め てる わけ で は なく 、 これ だけ 高 学歴 で 知識 の ある 人 なら 、 こんな 殺害 方法 は 持ち い ない ん じゃ ない の か なぁ ？ ,0.2131892
309,895,さすが に これ は 会社 も 気の毒 いくら 社員 の 起こし た 事 と は いえ ちょっと … ,さすが に 誤認 逮捕 じゃ ない か ？ ,0.213164815
402,826,なんか 不思議 な ん だ けど 。 ,１ ０ 年 に 結婚 後 、 退職 、 って 、 めっちゃ かしこ や のに 、 なんか もったいない な ,0.213108396
312,343,お子さん が かわいそう で しかた ない 。 ,残さ れ た お子さん が 心配 です 。 ,0.2130963
370,757,いやいや いや ,いや 、 個人 的 に は 家族 間 で 治験 を 行い 、 それ が 失敗 し て 死 に 至っ た って 線 だ と 考え て ます 。 ,0.213064733
