title,category,text
環境省、冬の乗鞍高原で長期滞在型モニターツアー、自由行動で1日最大1万円補助,経済,"環境省中部山岳国立公園管理事務所が、乗鞍高原への長期滞在型モニターツアーを実施する。滞在は2023年1月上旬～2月上旬の1カ月間。宿泊先、移動手段、食事、体験アクティビティは参加者自身が自由に選択する仕組み。旅費など各種費用について、1日あたり1万円を上限に補助する。

関東、関西、乗鞍高原エリア以外の中部の居住者が対象。ツアー期間中1日1回以上、滞在の様子をSNSに投稿するほか、毎日の生活内容を指定ウェブフォームに入力することが条件で、地元事業者との意見交換会、ツアー終了後のヒアリングも予定している。

乗鞍高原は中部山岳国立公園の南側に位置し、登山やスノースポーツが盛んな地域。今回のモニターツアーでは、実際に乗鞍高原地域に長期間滞在して、リモートワーク、温泉、スノーアクティビティなどで過ごしながら情報発信してもらうとともに、参加者の体験を通じて域の課題解決に資する調査も見込んでいる。

参加者は、12月14日に実施されたオンライン説明会の出席者を対象に審査のうえ決定する。"
ANA、パイロット適性検査FCAT受付開始　22年冬開催,経済,"全日本空輸（ANA/NH）を中核とするANAグループは、同グループのパイロット適性テスト「FCAT（Flight Crew Assessment Test）」のエントリー受付を2023年1月16日まで受け付けている。

　今冬開催のうち「グループ1」の受付期間は、12月15日から21日まで。5次選考まであり、FCAT選考終了は3月中旬を予定している。

　「グループ2」は12月15日から1月3日まで、「グループ3」は12月15日から1月16日までエントリーを受け付ける。FCAT選考終了はグループ2が4月上旬、グループ3が4月下旬となる見込み。

　FCATはANAグループがパイロット採用で取り入れている適性テスト。これまでにピーチ・アビエーション（APJ/MM）の2019年度入社から、ANAウイングス（AKX/EH）の2020年度入社から選考で用いられ、ANA本体は2023年度から導入。書類審査や適性検査、英語試験、面接、グループワーク、身体検査などが行われる。"
物価高騰で2人に1人以上が「車にお金かけたくない！」 車のサブスク「利用したい人」40％以上！ KINTOがアンケートを実施,経済,"トヨタの新車を定額で乗れるサブスクリプション（サブスク）サービスを提供するKINTOは、「物価高騰下におけるクルマの利用意向」に関するアンケートを実施し、その結果を発表しました。
　

【画像】サブスクで乗れる！ KINTOでも提供予定のトヨタ新型「プリウス」を画像で見る（37枚）"
資産家、逝去…「遺産の分割」にはどのような方法があるのか,経済,相続において、相続人が複数いる場合は遺産分割が必要です。遺言があればそれに従い、ない場合は相続人全員による遺産分割協議を行います。それでも決定できなければ、家庭裁判所に持ち込まれることになります。遺産分割協議や代償分割の具体的な内容を見ていきます。自身もFP資格を持つ、公認会計士・税理士の岸田康雄氏が解説します。
日本人が「リノベーション」しかできない深刻問題ーー問題解決の前に課題を「発見する能力」が必要,経済,"「問題解決の前に、課題を“発見する能力”が、いま求められている」。そう話すのは、元ネスレ日本社長の高岡浩三氏です。Uber、ダイソン、ライザップ、キットカット……革新的なヒットはいかにして生まれたのでしょうか。物事の本質にたどりつくための思考力、結果を出し続けるための仕事術とは？　 同氏の新著『問題発見の教科書』を一部抜粋し再構成のうえ、マーケティングの本質についてお届けします。

■「本物のマーケティング」とは"
JR小海線と沿線地域の活性化へ任意団体発足、全国のファンづくりで過疎進む地域の活性化へ,経済,"任意団体として「小海線とふるさとを愛する会」が2022年12月に発足した。長野県北斗市の小淵沢駅から小諸市の小諸駅までを結ぶ東日本旅客鉄道（JR東日本）のJR小海線と沿線地域の活性化のための活動をおこなっていく。

JR小海線は、標高1375メートルのJR鉄道最高地点を有するなど、風光明媚で人気が高い一方、周辺は過疎化が進んでいる。活動を通じて全国のファンを増やすことで地域活性化につなげたい考え。

今後、インスタグラムの投稿で豪華賞品を提供するキャンペーンや、ラッピング電車、ショートフィルム撮影、車内広告を使ったイラスト企画などを計画している。"
フィリピン最大の電話会社ＰＬＤＴ、一時17％安－予算超過巡る問題で,経済,（ブルームバーグ）： フィリピン最大の電話会社ＰＬＤＴの株価は、19日のマニラ市場で急落。同社は過去４年間に設備投資480億ペソ（約1180億円）の予算超過が内部監査で明らかになったことを受け、経営陣を刷新する方針を示した。
〔東京株式〕弱もちあい＝幅広く下落（19日後場寄り付き）,経済,"（後場寄り）日経平均株価、東証株価指数（TOPIX）ともに前場引け値近辺で弱もちあい状態。新規の売り材料はなく下値をたたくような動きは見られないが、「クリスマス休暇前にあえて買いを入れる投資家は少ない」（大手証券）といい、幅広い銘柄がマイナス圏で推移している。

　（前引け）【プライム】米国を中心とした世界的な景気後退への懸念から、幅広い業種の銘柄で売りが優勢となった。日経平均株価は前営業日比305円83銭安の2万7221円29銭、東証株価指数（TOPIX）は13．11ポイント安の1937．10と、ともに続落して午前の取引を終えた。
　49％の銘柄が値下がりし、45％が値上がりした。出来高は5億1188万株。売買代金は1兆2646億円。
　業種別株価指数（33業種）は鉱業、精密機器、医薬品、輸送用機器などが下落した。上昇はパルプ・紙、銀行業など。
　【スタンダード】スタンダードTOP20は小幅高。出来高2億0512万株。
　【グロース】東証マザーズ指数は続落。グロースCoreは小幅安。

　（10時01分）日経平均株価は下げ幅を広げ、東証株価指数（TOPIX）もここまでのレンジの下限付近で推移するなど、株価指数は軟調だ。ファーストリテ <9983> など日経平均に占めるウエートが大きい銘柄の下げが目立っており、「先物に引きずられている感じだ」（中堅証券）という。日経平均は200日線近辺まで押されており、「きょうは、この水準で下げ止まれるかも注目だ」（大手証券）と指摘もあった。

　（寄り付き）日経平均株価は前営業日比247円20銭安の2万7279円92銭、東証株価指数（TOPIX）は13．64ポイント安の1936．57と、ともに続落して始まった。前週末の米国株が下落した流れを引き継ぎ、東京市場でも幅広い業種の銘柄で売りが先行している。"
日経平均、295円30銭安の2万7231円82銭で始まる＝東京株式後場,経済,"19日午後の東京株式市場の日経平均株価は、前営業日比295円30銭安の2万7231円82銭で始まった。
　東証株価指数（TOPIX）は、12．44ポイント安の1937．77で始まった。"
シンプルがモットー！ロイヤルエンフィールドのモノづくりとは！？～小野木里奈の○○○○○日和～,経済,"皆さん、こんにちは！バイク好き女優の小野木里奈です。先日開催された『YOKOHAMA HOT ROD CUSTOM SHOW 2022 (以下、HCS)』へ初めて参加しました。前回に引き続き、今日はこのイベントレポート後編でございます！

【画像】『YOKOHAMA HOT ROD CUSTOM SHOW 2022』の画像を見る"
【速報】半導体大手「ルネサス」 中国・北京工場の操業停止　コロナ感染拡大を受けて,経済,"半導体大手のルネサスエレクトロニクスは、中国での新型コロナウイルス感染拡大を受け、北京工場の操業を停止したことを明らかにしました。

「ゼロコロナ」政策を大幅に緩和した中国では、北京市などで感染が再拡大しています。

半導体大手のルネサスエレクトロニクスは、従業員の間で新型コロナ感染者が増えたことを受け、16日夜から北京工場の操業を全面的に停止しました。操業停止の期間は数日間と見込んでいます。

北京工場はおもに産業機器向けの半導体を生産していますが、在庫には余裕があり、顧客への影響は限定的としています。

また、上海市に近い江蘇省蘇州市の工場は今のところ影響がなく、通常通り稼働しているということです。"
Ｌ３ハリス、エアロジェットを47億ドルで買収　ミサイル需要拡大,経済,"［１８日　ロイター］ -     米防衛企業Ｌ３ハリス・テクノロジーズは１８日、米ロケットエンジンメーカーのエアロジェット・ロケットダイン・ホールディングスを現金４７億ドルで買収すると発表した。

ウクライナ戦争でミサイル需要が増加する中、事業を拡大する。

１株当たりの買い付け価格は５８ドル。先週末終値に６．５％のプレミアムを乗せた。

買収完了は２０２３年の予定。

Ｌ３ハリス・テクノロジーズは１９年にＬ３テクノロジーズとハリス・コープの合併で誕生。エアロジェットは、米規制当局が今年、防衛大手ロッキード・マーチンによるエアロジェット買収を阻止したことを受けて身売り先を探していた。

米国はミサイルや防空システムなどウクライナに軍事支援を提供。他の同盟国も防衛力の強化を目指しており、ミサイルの需要が増えている。

エアロジェットは、宇宙・防衛・民間・商業利用向けの液体・固形燃料ロケットの推進エンジンや極超音速エンジンを開発・製造している。"
