title,category,text
中部電、メキシコが約759億円の納付命じる通知　不服申し立てへ,経済,"［東京　１９日　ロイター］ -     中部電力は１９日、メキシコ税務当局から約７５９億円の納付を命じる更正決定通知を１７日に受領したと発表した。これに対し同社は、当局に不服申し立てを行う準備を進めているという。

２０１６年７月に、海外発電・エネルギーインフラ事業を持ち分適用会社であるＪＥＲＡ（東京都中央区）に承継した取引に対する課税で、同社は「日墨租税条約およびメキシコ税法に反する不合理なもの」としている。

引当金の計上は行わず、現時点において業績への影響はないという。

一方、中部電は１９日、保有する上場有価証券１銘柄の売却により、売却益４３６億円を２０２３年３月期第３四半期に特別利益に計上すると発表した。通期の連結業績予想には織り込み済みだという。

＊１９日に配信した記事で、本文中の誤字を修正して再送します。"
やまや福袋2023予約通販、辛子明太子・博多もつ鍋・宮崎牛などセットで最大33%オフ、予約特典「幸せ運ぶちりめんうさぎ」,経済,"やまやコミュニケーションズ(福岡市東区)が運営する“博多の味やまや”公式通販サイトでは、2023年福袋の予約販売を実施している。

【画像を見る】やまや2023年福袋「華」「誉」「寿」各セット内容(辛子明太子、博多もつ鍋、醤油漬けいくら、宮崎牛 すき焼き用＆焼肉用など)ラインアップは「6千円コース“華”」「1万円コース“誉”」「2万円コース“寿”」の3種類。各価格は税込・送料込。予約した人には、もれなく予約特典「幸せ運ぶちりめん卯(うさぎ)」をプレゼントする。予約期間は12月29日まで。ただし各福袋と特典の「幸せ運ぶちりめん卯」は数量限定で、早期終了となる場合がある。出荷は2023年1月7日から。冷凍便で配送する。やまや福袋「6千円コース“華”」は通常価格9000円相当で、約33%オフ。辛子明太子、博多もつ鍋など、やまや人気商品8品セット。内容は以下の通り。

◆うちのめんたい 切子(中辛)300g ※計8～12本
◆博多もつ鍋 あごだし醤油味 1～2人前/牛もつ200g、スープ(濃縮タイプ)100g、ちゃんぽん麺150gx1、薬味(にんにく、唐辛子)
◆いわし明太 3尾
◆残り5商品は「届いてからのお楽しみ」やまや福袋「1万円コース“誉”」は通常価格1万4000円相当、約28%オフ。辛子明太子、博多もつ鍋など、やまや人気商品8品セット。内容は以下の通り。

◆うちのめんたい 切子(中辛)300g ※計8～12本
◆博多もつ鍋 あごだし醤油味 2～3人前/牛もつ300g、スープ(濃縮タイプ)200g、ちゃんぽん麺150g×2、薬味(にんにく、唐辛子)
◆玄界灘(福岡県産) 天然真鯛使用 鯛茶漬けセット 2人前/真鯛切身100g(50gx2)、たれ60g(30gx2)、きざみのり2袋、うまだし3包(8gx3)
◆黒豚一口餃子 40個入 (1個12g×40個＝480g)
◆残り4商品は「届いてからのお楽しみ」やまや福袋「2万円コース“寿”」は通常価格3万円相当、約33%オフ。辛子明太子、宮崎牛(すき焼き用・焼肉用)、博多もつ鍋など、やまや人気商品10品セット。内容は以下の通り。

◆うちのめんたい 切子(中辛)500g ※計5～17本
◆宮崎牛(すき焼き用)肩ローススライス 500g
◆宮崎牛(焼肉用)肩ロース焼肉 500g
◆博多もつ鍋 あごだし醤油味 2～3人前/牛もつ300g、スープ(濃縮タイプ)200g、ちゃんぽん麺150g×2、薬味(にんにく、唐辛子)
◆醤油漬けいくら(瓶)150g
◆残り5商品は「届いてからのお楽しみ」"
第一生命ＨＤ、アイペットＨＤ株のＴＯＢ期間を延長,経済,"［東京　１９日　ロイター］ -     第一生命ホールディングスは１９日、アイペットホールディングスに対して実施している株式公開買い付け（ＴＯＢ）の期間を延長すると発表した。従来は１２月２０日までだったが、２０２３年１月１０日までの４０営業日とした。保険持ち株会社の子会社の範囲などに関する保険業法上の承認手続きの影響で延長が必要になった。

第一生命ＨＤは１１月７日、ＴＯＢの実施を発表。価格は１株３５５０円で買い付け総額は約３９０億円。買い付け予定数の下限は６６．６７％で上限は設定しておらず、完全子会社化を目的としている。"
〔東京株式〕3日続落＝景気懸念強まる（19日）☆差替,経済,"【プライム】主要国の金融引き締めによる景気後退懸念が強まる中、大型株中心に値下がりした。日経平均株価は前営業日比289円48銭安の2万7237円64銭、東証株価指数（TOPIX）は14．80ポイント安の1935．41と、ともに3営業日続落して終わった。クリスマスを前に海外投資家の動きは鈍く、売り一巡後は閑散小動きの展開となった。
　59％の銘柄が値下がりし、36％が値上がりした。出来高は9億7132万株、売買代金は2兆3596億円。
　業種別株価指数（33業種）は鉱業、海運業、精密機器、輸送用機器などが下落した。上昇は銀行業、パルプ・紙など。
　【スタンダード】スタンダードTOP20は小幅安。出来高3億3110万株。
　【グロース】東証マザーズ指数、グロースCoreはともに続落。"
日経平均、289円48銭安の2万7237円64銭で終了＝東京株式,経済,"19日の東京株式市場の日経平均株価は、前営業日比289円48銭安の2万7237円64銭で終了した。
　東証株価指数（TOPIX）は、14．80ポイント安の1935．41で終了した。"
マイナ保険証は紙の保険証より医療費が安くなるって本当？ からくりと注意点は？,経済,"マイナ保険証は、マイナンバーカードと健康保険証の機能を併せもつ点が特徴です。医療機関や薬局でマイナンバーカードをカードリーダーにかざして利用しますが、「従来の紙の保険証とは何が違うだろうか」「医療費は安くなるのだろうか」など、気になる人もいるのではないでしょうか。
 
本記事では、マイナ保険証と紙の保険証における医療費の違いなどについて、マイナ保険証のメリットを詳しく解説します。マイナ保険証の利用について疑問を持っている人は、ぜひ参考にしてください。実はマイナ保険証導入当初は、従来の紙の保険証を使ったほうが医療費は安かったのです。しかし、2022年10月以降より紙の保険証よりもマイナ保険証を利用したほうが医療費は安くなりました。理由は診療報酬の改定によるもので、紙の保険証とマイナ保険証、それぞれに加算される診療報酬の金額が図表1、2のとおりに変更されました。
 
【図表1】診療報酬の加算額（改定前）【図表2】診療報酬の加算額（改定後）マイナ保険証を利用した場合、診療報酬の加算額は初診時6円、再診時なし、調剤薬局の利用は6ヶ月ごとに3円に設定されています。その一方で紙の保険証を利用した場合、初診時12円、再診時なし、調剤薬局の利用は6ヶ月ごとに3円の診療報酬が加算されます。
 
初診時と調剤薬局利用時ともに金額差は6円ですから、大きな金額ではないかもしれません。しかし、病院に行く機会が多ければその分だけ負担する費用を抑えることが可能です。

■マイナ保険証に対応している医療機関がまだ少ない
医療費が安くなるのは、マイナ保険証に対応している医療機関や調剤薬局を利用した場合です。2022年12月時点では、マイナ保険証に対応する医療機関や調剤薬局はまだ限定されていて、厚生労働省も徐々に拡大予定と伝えています。
 
マイナ保険証非対応の場合、従来の紙の保険証を利用するしかないため、医療費が安くなるメリットを受けられない点に注意してください。

マイナ保険証に対応する医療機関・薬局リストは、厚生労働省の「マイナンバーカードの健康保険証利用対応の医療機関・薬局についてのお知らせ」内で「マイナンバーカードの健康保険証利用参加医療機関・薬局リスト」のエクセルファイル（CSV形式）をダウンロードして確認できます。
 
そのほかにも、同サイトでは、健康保険証利用施設を検索できる外部サイトを案内していますので、参考にしてみるといいでしょう。"
トヨタミライ小改良実施!!　ディスプレイオーディオ強化でさらに上質に,経済,"トヨタの燃料電池自動車(FCEV)のミライが2022年12月19日に一部改良を受けて発売された。2020年12月9日のデビュー以来、2年ぶりの一部改良となるが、これによって商品性向上を図っている。

【画像ギャラリー】一部改良で商品性を向上させたトヨタミライ(3枚)

　文/ベストカーWeb、写真/TOYOTAトヨタミライは水素を燃料として燃料電池で発電し、モーターを駆動するFCEV(燃料電池自動車)だ。2代目となる現行型が2020年12月9日に発売されたが、その一部改良モデルが、2022年12月19日に発売された。

　今回の変更点だが、まずセンターコンソールに「ディスプレイオーディオ(コネクティッドナビ対応)Plus」が搭載されたことだ。全画面表示が可能な12.3インチの高精細HDワイドディスプレイに加え、クルマがWi-Fiスポットになる「車内Wi-Fi」が使用できる(有料オプション)。

　ディスプレイオーディオPlusは、ディスプレイオーディオ自体にナビデータが保存されているため、長時間にわたり通信圏外にいる場合でも車載ナビが使えるということで、使い勝手が向上している。

　ほかにフロントドアガラスにIRカットと高遮音性の機能を追加したので、ドライバーや同乗者への負担が減るはずだ。

　目的地までの走行をサポートする高度運転支援技術 Toyota Teammate[Advanced Drive]装着モデルには、他車の死角領域に配慮しながら走行する機能が追加された。これによってさらに安全な走行が期待できる。

　メーカー希望小売価格は、710万6000円～860万円(税込)となっている。"
午後3時のドル小幅安136円前半、日銀政策修正の思惑で売買交錯,経済,"［東京　１９日　ロイター］ -     午後３時のドル／円は、前週末のニューヨーク市場終盤（１３６．６９／７２円）から小幅安の１３６．１８／２０円付近で推移している。日銀の金融政策修正を巡る思惑を背景に売り買いが交錯した。

政府・日銀の政策協定（アコード）を改定する方針を固めたとの一部報道を受けてドルは朝方、一時１３５円後半まで下落。しかし、その後は押し目買いが入ったとみられ１３６円半ばまで上昇した。

仲値公示後に再び１３５円後半まで売られたが、松野博一官房長官が政策協定改定について「そのような方針を固めた事実はない」と否定するとドルは１３６円前半まで反発し、そのまま小動きとなった。

市場では「円高に大きく振れたわけでもなく、影響は限定的」（国内銀）との声や、「共同声明の大幅修正は考えづらく、新総裁就任までまだ間がある。年末を控えた一部参加者の持ち高調整もあるようだ」（外銀）との声が聞かれた。

全般的には、ドルは上値の重さが意識されている。前週末に発表された米Ｓ＆Ｐグローバルの１２月米総合購買担当者景気指数（ＰＭＩ）速報値は４４．６と６カ月連続で縮小した。米景気の減速懸念がドルの重しとなっていっる。

りそなホールディングスのエコノミスト、村上太志氏は「米国の景気後退観測がくすぶっており、市場の利下げ期待には修正の動きがみられず、米金利も上がりにくい」と指摘する。米連邦準備理事会（ＦＲＢ）高官からは米利上げ継続などタカ派的な発言が相次いでいるものの、「景気が予想以上に悪化する方向に向かえば、米ＦＲＢ高官のスタンスも変わる可能性がある」との見方を示した。

           ドル／円　　 ユーロ／ドル　ユーロ／円          

           午後３時現在　１３６．１８／２０　１．０６０６／１０　 １４４．４５／４９          

           午前９時現在　１３６．５６／５８　１．０５８２／８６　 １４４．５４／５８          

           ＮＹ午後５時　１３６．６９／７２　１．０５８２／８６　 １４４．７０／７４"
イタリア政府閣僚、ＥＣＢ批判強める－信用収縮招く恐れと警告,経済,"（ブルームバーグ）： イタリアのクロゼット国防相とタヤーニ外相は、欧州中央銀行（ＥＣＢ）の最近の利上げとラガルド総裁のタカ派的論調に対する批判を強めた。メローニ首相の盟友であるクロゼット氏は18日掲載されたスタンパ紙とのインタビューで、「この時期の与信抑制は極めて重い決定だ」と発言した。さらに、ＥＣＢの保有債券ポートフォリオを圧縮する量的引き締め（ＱＴ）計画などにも言及し、イタリアは1000億ユーロ（約14兆4400億円）規模の信用収縮に陥る恐れがあると述べた。ＥＣＢが0.5ポイント利上げ、大幅利上げ継続へ－ＱＴは３月開始ＥＣＢの15日の決定を巡っては、クロゼット氏に続き、サルビーニ副首相もイタリアにとってありがたくない「プレゼント」だとの立場を表明している。また、タヤーニ外相は18日に掲載されたソレ24オレ紙とのインタビューで、ＥＣＢは政策を決定する上で独立しているとしながらも、インフレはエネルギーコスト高騰が主な原因であり、「この段階で企業と家計の借り入れコストを引き上げるのは間違いだ」との見解を示した。イタリア10年国債のドイツ債に対する上乗せ利回りは先週、ＥＣＢの決定を受けて214ベーシスポイント（ｂｐ、１ｂｐ＝0.01％）に拡大し、11月初旬以来の高水準となった。原題：Italian Ministers Step Up ECB Criticism, Warn of Credit Crunch（抜粋）--取材協力：Alessandro Speciale、Alessandra Migliaccio.(c)2022 Bloomberg L.P."
アングル：米銀行株、今月の下げきつく　リセッション・利ざや縮小懸念で,経済,"［１６日　ロイター］ -     米国の銀行株はリセッション（景気後退）と利ざや縮小を巡る懸念で１２月に入ってから打撃を受けている。

Ｓ＆Ｐ５００銀行株指数は今月、約１１％下落。５．５％安のＳ＆Ｐ総合５００種を上回る落ち込みとなっている。下げがきついのはバンク・オブ・アメリカで１６％安。また、ウェルズ・ファーゴが約１４％下落し、ＪＰモルガン・チェースも６％以上値を下げている。

この数週間、景気に対する悲観的な見方が資産価格に表れている。積極的な金融引き締めが経済成長を損なうのではないかとの懸念が投資家に広がっているためだ。

銀行は二重苦に直面しており、景気後退が融資の伸びを鈍らせ、信用損失を増大させる一方、金利上昇は預金に支払う利子が融資から得る利息を食いつぶし、利ざやを縮小させる恐れがある。

人員削減は銀行に予想されるストレスの大きさをさらに示唆する。関係筋が１６日に明らかにしたところによると、ゴールドマン・サックスが厳しい経済環境を乗り切るため数千人の人員削減を計画している。

ミラー・タバックのチーフ市場ストラテジスト、マット・マリー氏は「銀行株はリセッション下では順調とはならず、ますます多くの投資家がハードランディング（強硬着陸）を懸念している」と述べた。

銀行株は年間を通じてＳ＆Ｐ総合５００種とほぼ同じ動きをしてきたが、ここ数週間で下落が加速。銀行株指数は２０２２年に入ってから２４％以上値を下げている。一方、Ｓ＆Ｐ総合５００種は年初来で１９％下落しており、０８年以来最大の年間下落率となるペースだ。

グリーンウッド・キャピタルの最高投資責任者、ウォルター・トッド氏は「最近の銀行株のパフォーマンスは２３年の経済見通しに対する懸念が高まっていることの証拠だ」と指摘。景気減速見通しにより、同社は今年、保有する銀行株の一部を売却した。

ＲＢＣキャピタル・マーケッツのアナリスト、ジェラルド・キャシディ氏は最近の銀行株安の一因について、純利ざやが来年ピークに達するという予想のほか、２３年に景気減速が見込まれるため貸倒引当金が増加するとの懸念を反映していると指摘した。

一方、経済が安定推移すると信じている投資家にとっては銀行の割安な株価は魅力的だろう。

リフィニティブ・データストリームによると、Ｓ＆Ｐ５００銀行株指数の予想ＰＥＲ（株価収益率）は約９倍で、長期平均ＰＥＲの１２倍を下回っている。

ベイカー・アベニュー・ウェルス・マネジメントのチーフストラテジスト、キング・リップ氏は、同社が最近銀行株を購入したと明らかにした上で「われわれの考えでは２３年に大幅なリセッションに陥ることは避けられるはずだ。銀行に対する投資家心理は改善するだろう」と語った。

（Lewis Krauskopf記者）"
日銀が19、20日に金融政策決定会合　大規模な金融緩和策“継続”の見通し,経済,"日銀は19日と20日、金融政策決定会合を開いています。物価上昇が続く中でも賃金の上昇を伴っていないとし、金融政策の現状維持を決める見通しです。

世界各国で利上げの動きが相次ぐのとは逆に、日銀は現在、低金利を誘導する大規模な金融緩和策を継続しています。

このため、ドルと円の金利差から円安が進み、輸入コストの増加などで、10月の消費者物価指数は前の年に比べ3.6％プラスと、およそ40年ぶりの上昇率となりました。政府・日銀が目標としてきた2％の物価上昇率を7か月連続で上回っています。

しかし、日銀はいまの物価上昇は一時的で、かつ賃上げなどの好循環を伴っていないとして、今回も大規模な緩和策の継続を決定する見込みです。

想定を超える物価高が続く中、市場関係者の間では来年4月の日銀総裁の交代のタイミングで、政府・日銀が、これまでの2％の物価目標を含めた政策について、検証を行うのではとの観測が浮上しています。

今後の物価目標について、黒田総裁が20日の会見で、どのように言及するのか注目されています。"
自己負担額が実質タダ!?『ふるさと納税+ポイ活』12月“最強”のお得ワザをポイ活芸人がわかりやすく解説【ひるおび】,経済,"年々規模が拡大する『ふるさと納税』。2021年度の受入額は、約8302億円。ふるさと納税サイト「ふるさとチョイス」の担当者によると、今年は利用者数・金額ともに過去最高となる見通しです。
そんな「ふるさと納税」を、「ポイント」と合わせてもっとお得にする“最強”ワザを、“ポイ活芸人”井上ポイント氏に聞きます。

【写真を見る】自己負担額が実質タダ!?『ふるさと納税+ポイ活』12月“最強”のお得ワザをポイ活芸人がわかりやすく解説【ひるおび】「ふるさと納税+ポイ活は最強のお得ワザ。特に12月は駆け込み需要を狙って、どのサイトもポイント還元が高くなるので、大チャンス!」
そう話すのは、ポイ活歴16年、お笑い芸人の井上ポイント氏。

いったいどういうことなのか、実際に“ふるさと納税×ポイ活”をフル活用している方を取材しました。

ふるさと納税を6年前から始めたという谷口久美子さん。

“ふるさと納税×ポイ活”を駆使する谷口さん
「我が家の場合は、鶏肉や豚肉、季節のフルーツ、みかんとか時々シャインマスカットとか贅沢品も」

高級食材から日常使いできる食品まで、様々な返礼品を試してきた谷口さん。
一番のお気に入りは?

“ふるさと納税×ポイ活”を駆使する谷口さん
「節約家庭の味方、鶏肉です。すごく重宝してます。」

大容量の返礼品で、毎月の食費を節約しているそうです。
また、家計の助けになるのは返礼品だけではありません。

“ふるさと納税×ポイ活”を駆使する谷口さん
「ポイントでどんどん“ポイントセレブ”になれる。（ポイントを）食費にあてて
毎日の食費が節約できた。」

谷口さんが寄付をする際に使っているのが、「楽天ふるさと納税」。
実はここから寄付をすることで、楽天ポイントがもらえるのです。

12月5日には、1万円の寄付で、2069ポイントを獲得しました。（※ポイントは確定後翌月付与）

“ふるさと納税×ポイ活”を駆使する谷口さん
「ふるさと納税は、基本自己負担額が2000円なんですよ。2000円の自己負担額もポイントで返ってくるわけだから、利用しない手はないだろうっていうのが私の感覚です。」

恵俊彰:
すごいですね。実質タダみたいなもんなんだ。"
289円安の2万7237円64銭　19日の平均株価,経済,19日の東京株式市場の日経平均株価は、2万7237円64銭と前週末終値比289円48銭安で終わった。出来高は概算で9億7100万株。
5700人超が「入りたくても入れない」…月額5万5000円の「貸別荘サブスク」が人気を集めているワケ,経済,"2021年から始まった月額5万5000円の貸別荘サブスク「SANU 2nd Home」が人気だ。入会希望者が殺到しており、現在約5700人が登録待ちになっている。いまは7拠点50棟だが、2024年までに20拠点200棟に増やす予定という。事業の手応えについて、福島弦CEOに聞いた――。

【写真】SANU 2nd Home 北軽井沢

■「繁忙期」「閑散期」をつくらない貸別荘サブスク

　――「SANU 2nd Home」はどんなサービスなのでしょうか。

　月額5万5000円でSANUの拠点の中から好きな滞在先を選んで泊まれる、いわば貸別荘のサブスクリプションサービスです。コンセプトは「自然の中にあるもう一つの家」で、現在、八ヶ岳や軽井沢など都心から1～3時間ほどの自然豊かな場所に7拠点を展開しています。

　サブスク型にしたのは、1年を通して安定的な利用者数を獲得するためです。利用する都度支払う形にすると、どうしても繁忙期と閑散期ができてしまって、結果的に繁忙期の価格を上げざるを得なくなる。サブスク型ならそうした問題も解決するのではと考えました。

　5万5000円という価格にしたのは、僕と共同代表の本間貴裕が「よし入ろう」と思えるギリギリのラインだったからです。2人とも30代半ばで家庭があり、僕のところは子どものいない共働き夫婦、本間のところは子どもがいるいわゆるファミリー層で、いずれもメインターゲット層と同じです。そんな僕たちが「この内容でこの価格なら家族会議でOKが出るだろう」と思えるラインを狙いました。

■サービス開始前から反響があった

　サービス発表後は予想以上の反響がありました。あらかじめ見込み利用者数を見える化してから資金調達に臨もうと思い、2021年4月にWebとSNSでコンセプトを発表し、「興味のある方は登録してみてください」と告知したところ、3日で約3000人の登録があったんです。

　おかげで資金調達やキャビン(別荘)建築もスムーズに進み、3拠点19棟まで完成が見えた段階で、再度SNSで「オープンします」と発表しました。このときも24時間で約1600人と会員枠の上限を超える反響があり、最終的には抽選で会員を決定させていただきました。その後、2021年11月に宿泊サービスの提供を開始しました。"
日経平均終値、３日続落…２８９円安の２万７２３７円,経済,"週明け１９日の東京株式市場は売り注文が優勢となり、日経平均株価（２２５種）の終値は、前週末終値比２８９円４８銭安の２万７２３７円６４銭だった。３営業日連続で続落した。

【チャート】日経平均、直近の値動き前週末の米国で、経済統計の結果が市場予想を下回り、景気後退への懸念が強まった。米株式相場が下落した影響で、東京市場でも下押し圧力が働いた。東証株価指数（ＴＯＰＩＸ）は１４・８０ポイント低い１９３５・４１。"
【トヨタ プリウス 新型】ボディカラーからも愛着を感じてほしい…CMFデザイナー［インタビュー］,経済,"フルモデルチェンジしたトヨタ『プリウス』。そのボディカラーはマスタードと呼ばれるイエロー系とアッシュというブルーグレー系がメインとして開発された。なぜそういったカラーを採用したのか、担当者に話を聞いた。

【画像全9枚】

◆大人っぽい世界観と遊び心を
---：谷口さんはCMF（カラーマテリアルフィニッシュ）としてプリウスのカラーデザインのまとめ役ということでよろしいですか。

トヨタデザイン本部の谷口弘輔さん：はい、内装外形などの色を含めて担当しました。

---：では、まず初めにこのプリウスのCMFのコンセプトを教えてください。

谷口：そうですね、愛車、愛着を持ってもらうクルマにしたいというのが、このクルマの全体としても、そしてカラーのコンセプトでも採用しています。さらに愛着を持ってもらうためにはどういうことをしないといけないか。それは、大人っぽい世界感とちょっと遊び心を合わせ持たせたい。そういったところが大きなコンセプトになります。

---：もう少し具体的にいうとどういうことですか。

谷口：今回の新色が、マスタードとアッシュっていう色です。どちらも一見ソリッド調のカラーなのですが、なぜそういった色を採用したかというと、やはりスポーティーに見せたかったこと。そしてもう1つが独特なプリウスのシルエットがまず目にバって入って印象付けたいと思っていましたので、そこをソリッドの質感で勝負をしました。でも実はよくよく見ると、マスタードの方がメタリックフレークで、アッシュの方がマイカフレークという、すごく細かい粒子が入っています。

---：特にマスタードはすごく元気の出る印象のカラーですね。

谷口：やはりスポーティに感じさせたいので、発色は気にしました。ただ、派手すぎると子供っぽくなってしまいますので、そこは大人が乗って似合う、そして元気になるといった思いで彩度を調整していったのです。

---：谷口さんのイメージとしては開発初期より彩度を落としたイメージですか。

谷口：そうですね。彩度が高いと形も飛んでしまいますので、そのあたりをコントロールするためにメタリックを加えながら、独特の抑用、形状を見せられるように、すごく細かいところを気にしながら作り上げました。

アッシュの方もマイカを入れていて、よくよく見るとちょっと黄色く光る、ちょっとウォーム系のキラキラってした感じでハイライトが光るんです。単調なソリッドのグレーだと、物足りないなと思ったので、光が当たるとウォーム系の温かみのある光がじわっと出てきて、それも大人っぽい、洒落た表情になるのではないかと感じています。

◆3つの内装色
---：内装についても教えてください。

谷口：大きく3つの方向性で内装色を設定していますが、ぱっと見ていただくと、基本、黒基調になっています。どれを選んでもスポーティーというところに徹底してこだわった結果です。その中でアクセント色がグレードなどに合わせて変わっていて、“グラディエントブラック”内装は、ニュアンスのあるアクセントカラーをあしらって、上質感を前面に出している表現です。

特徴として、黒い内装ではありますが、グレーと黒を少しグラデーション、トーンを変えることで奥行き感や、空間の広がりを黒基調の中でもニュアンスを出して表現しています。これはとても色合わせが難しくて、近すぎると単に色ズレみたいに見えてしまいますので、意図的にグレーと黒を使い分けているという仕上がりにしています。ただ、グレーと黒の色域が離れすぎてしまうとちょっとカジュアルになってしまいますので、本当にギリギリのグレーの使い方をしています。

また、使っている金属調の加飾ですが、インパネとシートに、ステップライン加飾と呼んでるのですが、そういったところの色味と合わせていますので、派手さはないのですが、そういうこだわりをしっかり表現しています。

“マチュアレッド”内装は、赤いアクセントを使っていまして、分かりやすくエモーショナルなスポーティー表現をしています。“アクティブグレー”の内装はローグレードの想定ですが、その中においてもシンプルでモダンな空間をきちんと表現しようとしています。

少しトーンを落とした赤で仕上げています。これはただの元気な赤を使うと子供ぽくなってしまいますので、そこはあえて抑え目にして、かつ赤も2種類使っています。インパネの手前にあるちょっと深い赤と、シートの肩に使ってる太い帯の赤は同じようなトーンにしているんですが、プラスしてイルミネーションの赤とシートにも細くビビットな赤を使うことで、コーディネーションしています。

---：シートで2色使うのはなかなかないですね。

谷口：はい。大きな面積で使うわけではなく、本当に肩の部分だけにこだわって配色しています。

◆雲柄を採用して
---：そのほかにこだわりの部分を教えてください。

谷口：全部こだわっているんですけど（笑）。室内では微妙なニュアンスで質感を出しているのですが、例えばインパネのアッパーの部分で、ほんのりとしたクラウドプリントという雲柄、いわばムラ感を印刷しているんです。それもドアアッパーのグレーと、他の黒を繋ぐような立ち位置でそういうムラのプリントをあえて入れました。それが気づかれるかどうかというニュアンスで、強すぎると悪目立ちしてしまうこともあり、また、汚れに見えてしまうところもありましたので、ほんのりとそういうニュアンスをつけるために入れています。

---：なぜそこまでこだわって入れたのでしょう。

谷口：やはりそれも、大人の奥ゆかしさみたいなイメージを演出したかったんです。いわれなければ多分気づかないレベルだとは思うのですが、これがあるとないとでは、自分としては大きく違うなと思っています。そこでこだわって入れました。グラディエントブラックとマチュアレッド内装に採用しています。

◆コモディティから個人所有へ
---：エクステリアカラーはいかがですか。今回は8色ラインナップされています。

谷口：このラインナップも厳選していまして、モノトーン系の4色は必要という色々なお客様がいますので、ここは抑えとしてあるのですが、ほかの4色はスポーティ、愛着の持てるクルマにしたいということでぎゅっと絞って採用しています。その辺のキャラクターによって、いままでのコモディティ、タクシーでも多かったところから、もうちょっと個人所有のクルマにシフトさせたいという思いを込めています。

---：積極的にプリウスを選んで欲しい、特にこの4色を選んでほしいということですね。

谷口：そうですね。

---：因みに新色以外に濃いブルーもありますが、これは他の車種でも使っていますか。

谷口：国内では初めてです。このブルーだけが純粋なソリッド色で、スポーティなカラーのラインナップを作る上で流用してきた色です。"
“コロナ離婚”は正当な理由にならない？　民法上認められる「離婚の条件」5つとは,経済,"人生の「再スタート」となる離婚には「協議離婚」「調停離婚」「審判離婚」「離婚裁判」の4つの種類がある。日本の離婚の9割は協議離婚で、夫婦が話し合いの上で合意し、役所に離婚届を提出する。

【一覧】調停・裁判で認められる「離婚の条件」5つどちらか一方が離婚を拒否して協議離婚が成立しなかった場合は、調停か審判、裁判になり、司法の手を借りることになる。協議離婚の次に多いのが、調停離婚。月1回ほどのペースで家庭裁判所で調停が開かれ、離婚の成否や離婚条件を話し合う。調停が不成立の場合、まれに行われるのが審判離婚。双方が大枠では合意できているものの、ささいな部分で調停が決裂しそうな場合などに、裁判官が離婚を決定するもの。そして、調停でも、審判でも合意が取れなかった場合は、離婚裁判になる。ベリーベスト法律事務所の弁護士・日原聡一郎さんが解説する。「その名の通り、訴訟で離婚を求める手続きのことです。話し合っても解決できない場合、裁判所に離婚の成否やその条件を決めてもらう。一方が離婚を拒絶している場合や財産分与、親権などの点で合意できない場合に使われ、原則として公開の法廷で行われます」このコロナ禍で夫の顔すら見たくないほど腹が立っていても、その夫が合意してくれなければ、離婚は成立しない。「民法上認められる離婚の条件は5つ。【1】肉体関係を伴う浮気、すなわち『不貞行為』。【2】勝手に出ていって生活費を渡さないといった『悪意の遺棄』。【3】非常にまれですが『3年以上の生死不明』。【4】『配偶者が強度の精神病にかかり回復の見込みがないとき』は、場合によっては離婚できないケースもあります。そして【5】DVやモラハラなどの『婚姻を継続し難い重大な事由』です。コロナ離婚は、言ってみればただの“性格の不一致”。離婚の正当な理由にはならないため、協議で離婚できなければ調停、裁判となる場合も少なくないでしょう」（日原さん）モラハラは「婚姻を継続し難い重大な事由」に当たるが、そもそも「モラハラをされている」ということを立証するのは難しい。夫婦問題研究家の岡野あつこさんは、こう話す。"
